Prod Count,DEV Count,QA Count,Tableau Tips and Tricks,Count of Apps,Clear Filters,App Documentation,YTD Tickets,LY Tickets,Support Managed By,AppCount,Cluster_,TAO,Number of Records,Sum AM Niche,Sum AM Ticket Based ,Sum BT,Sum TS JJTS ,Am Extract Date (App Inv Ticket2 Sum),Am Extract Date,APPLICATION,Category,Cluster SP,Content Type,Created,Created By,TAO Group,Dv Change Request Current Year Ticket Count,Dv Change Request Prior Year Ticket Count,Dv Cmdb Ci,Dv Incident Current Year Ticket Count,Dv Incident Prior Year Ticket Count,Support Group Manager,TAO Manager,Operational Status,Parent of Support,Dv Problem Current Year Ticket Count,Dv Problem Prior Year Ticket Count,Dv Sc Request Current Year Ticket Count,Dv Sc Request Prior Year Ticket Count,Support Group 1,SLA Active,Business Service ,Dv U Change Manager Tao,User Region,Cluster,Vendor,GxP,BT Company,SLA Rate,Service Level Medal,Status Reason,Support Group 2,Support Group 3,Zcode,Gso,Managing Region,Modified,Modified By,App Name,Rso,Sharepoint Id,Sys Class Name,appl_unique_id,App Alias,App ID,App Lifecycle,COE,Functional Org,ITS Managed,Primary Product Line,GOC,Type,U Unique Ci,Used For,T-Shirt,Version
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - ERP,PRABHAT KUMAR (92642),1,0,1,1,0,00:00.0,4/9/2019 10:09,JDE MENTOR - JDE ENTERPRISEONE - PROD,Service,APP MAINT - ERP,Item,3/7/2019 16:08,"Weston, Anna [VISUS Non-J&J]",JD EDWARDS - MENTOR,0,0,JDE MENTOR - JDE ENTERPRISEONE - PROD,159,757,PRABHAT KUMAR (92642),FREDERICK SCHULTE (400486),Deployed,PARENT APP MAINTENANCE,2,2,257,56,AM DISPATCH,TRUE,APP MAINT - ERP,,"NA, EMEA","ERP- Plan, Source, Make, Deliver ​",L&T,TRUE,Mentor Corporation,,Gold,Transformed,ERP RR LTI,ERP SPEC LTI,Z999029,"Smets, Peter [JANBE]","""NA""",3/18/2019 21:32,"Weston, Anna [VISUS Non-J&J]",JDE MENTOR - JDE ENTERPRISEONE - PROD,"Yribarren, Chuck [CRDUS]",99,cmdb_ci_appl,APP000010007487,,APP000010007487,Rising,CSS,App Svcs,FALSE,ERP,Supply Chain,Server,CI000000006293787,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,JANSSEN IME (OMJSA),Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",MEDICAL EDUCATION-PHARMA-GMAIT,0,0,JANSSEN IME (OMJSA),0,0,LAWRENCE HECKEL (7287),BRIAN MISKOVICH (75507),Deployed,PARENT APP MAINTENANCE,0,0,1,1,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,,"LATAM, EMEA, ASPAC, NA","Digital & E-commerce, Social & Collaboration​",COGNIZANT,FALSE,Janssen Pharmaceuticals,,Bronze,Transformed,DIG ECOM SOC COL RR COG,DIG ECOM SOC COL SPEC COG,Z999226,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:28,"Weston, Anna [VISUS Non-J&J]",JANSSEN IME (OMJSA),"Almodovar, Caryl [WCPITUS]",2760,cmdb_ci_appl,APP0025340,HTTP://WWW.OMJSAMEDED.COM,APP0025340,Maintain,Comm NA,App Svcs,FALSE,Customer and Sales,Pharma,Website,CI000000009531078,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,JANSSEN IME (OMJSA),Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",MEDICAL EDUCATION-PHARMA-GMAIT,0,0,JANSSEN IME (OMJSA),0,0,LAWRENCE HECKEL (7287),BRIAN MISKOVICH (75507),Deployed,PARENT APP MAINTENANCE,0,0,1,1,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,,"LATAM, EMEA, ASPAC, NA","Digital & E-commerce, Social & Collaboration​",COGNIZANT,FALSE,Janssen Pharmaceuticals,,Bronze,Transformed,DIG ECOM SOC COL RR COG,DIG ECOM SOC COL SPEC COG,Z999226,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:28,"Weston, Anna [VISUS Non-J&J]",JANSSEN IME (OMJSA),"Almodovar, Caryl [WCPITUS]",2759,cmdb_ci_appl,APP0025340,HTTP://WWW.OMJSAMEDED.COM,APP0025340,Maintain,Comm NA,App Svcs,FALSE,Customer and Sales,Pharma,Website,CI000000009530785,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,JOHNSONS BABY JP,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:12,"Weston, Anna [VISUS Non-J&J]",APAC IT DIGITAL WEB,0,0,JOHNSONS BABY JP,0,0,LAWRENCE HECKEL (7287),ANJUM JAIN (1017749),Deployed,PARENT APP MAINTENANCE,0,0,2,0,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,ANJUM JAIN (1017749),ASPAC,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,J&J Consumer Japan,,Silver,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999708,"Bolger, Tim [ITSUS]",ASPAC,3/18/2019 21:31,"Weston, Anna [VISUS Non-J&J]",JOHNSONS BABY JP,"Radhakrishnan, Jeyaselvi [ITASSG]",4248,cmdb_ci_appl,APP000010026109,www.johnsonsbaby.jp,APP000010026109,Maintain,Marketing Baby,App Svcs,FALSE,Digital and Connected Commerce,Consumer,Website,CI000000000718888,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - CBT,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,GET SMART ABOUT AFIB-PROD,Service,APP MAINT - CBT,Item,3/7/2019 16:15,"Weston, Anna [VISUS Non-J&J]",BWI INTERNET WEBSITES,3,2,GET SMART ABOUT AFIB-PROD,1,8,LAWRENCE HECKEL (7287),JEFFREY BERINATO (1036992),Deployed,PARENT APP MAINTENANCE,1,0,1,19,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,JEFFREY BERINATO (1036992),NA,"Digital & E-commerce, Social & Collaboration​",COGNIZANT,FALSE,DePuy Orthopaedics US,,Silver,Transformed,DIG ECOM SOC COL RR COG,DIG ECOM SOC COL SPEC COG,Z998688,"Bolger, Tim [ITSUS]","""NA""",3/18/2019 21:22,"Weston, Anna [VISUS Non-J&J]",GET SMART ABOUT AFIB-PROD,"Kumar, Anurag [GTSUS]",7120,cmdb_ci_appl,APP000010027790,https://www.getsmartaboutafib.com,APP000010027790,Maintain,Commercial,App Svcs,TRUE,Digital and Connected Commerce,Hospital Medical Devices,Website,CI000000000403443,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DATA AND ANALYTICS,WILLIAM O'DELL (152660),1,0,1,1,0,00:00.0,4/9/2019 10:09,IAWARE - DATA MART - GCDO - PROD,Service,APP MAINT - DATA AND ANALYTICS,Item,3/7/2019 16:15,"Weston, Anna [VISUS Non-J&J]",IAWARE-BWIH,0,0,IAWARE - DATA MART - GCDO - PROD,11,46,WILLIAM O'DELL (152660),STEFAN MANDERS (152072966),Deployed,PARENT APP MAINTENANCE,0,1,1,6,AM DISPATCH,TRUE,APP MAINT - DATA AND ANALYTICS,STEFAN MANDERS (152072966),"NA, EMEA",Data & Analytics​,TCS,FALSE,Janssen R&D US,,Silver,Transformed,DATA AND ANALYTICS RR TCS,DATA AND ANALYTICS SPEC TCS,Z999970,"Casteleyn, Peter [JANBE]",EMEA,3/18/2019 21:29,"Weston, Anna [VISUS Non-J&J]",IAWARE - DATA MART - GCDO - PROD,"Joshi, Kanak [CONGB]",6474,cmdb_ci_appl,APP000010025244,,APP000010025244,,R&D Development Other,App Svcs,FALSE,R&D Data Management & Operational Analytics,Pharma,Server,CI000000004635112,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,0,MICHAEL BRAATEN (411436),1,0,1,1,0,00:00.0,4/9/2019 10:09,EPICENTER,Service,0,Item,3/7/2019 16:09,"Weston, Anna [VISUS Non-J&J]",SIEMENS TEAMCENTER - ETHICON,0,0,EPICENTER,66,528,MICHAEL BRAATEN (411436),SATHISH RAO (368264),Deployed,PARENT APP MAINTENANCE,7,0,3822,9450,AM DISPATCH,TRUE,APP MAINT - RESEARCH AND DEV,SATHISH RAO (368264),NA,Research & Development (R&D)​,TCS,TRUE,US Hospital Medical Devic,,Silver,Transformed,RSCH AND DEV RR TCS,RSCH AND DEV SPEC TCS,Z998688,"Radosavich, Brian [CPCUS]","""NA""",3/18/2019 21:27,"Weston, Anna [VISUS Non-J&J]",EPICENTER,"Braaten, Michael [JJCUS]",471,cmdb_ci_appl,APP0000967,EpiCenter,APP0000967,Maintain,R&D,App Svcs,FALSE,R&D Product Development,Hospital Medical Devices,Server,CI000000003625749,Production,Large,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - CBT,LAKSHMI NARAYANAN (167821),1,0,1,1,0,00:00.0,4/9/2019 10:09,OURSOURCE-BSITAX-PROD-PJ7,Service,APP MAINT - CBT,Item,3/7/2019 16:12,"Weston, Anna [VISUS Non-J&J]",OURSOURCE,0,0,OURSOURCE-BSITAX-PROD-PJ7,1,2,LAKSHMI NARAYANAN (167821),AMBALAL PATEL (377328),Deployed,PARENT APP MAINTENANCE,0,0,0,88,CBT RR IBM,TRUE,APP MAINT - CBT,,GLOBAL,Corporate-BT (Corporate-Business Technology),IBM,FALSE,JJ World Headqtrs US,,Silver,Transformed,CBT RR IBM,CBT SPEC IBM,Z999442,"Narayanan, Lakshmi [GTSUS]","""NA""",3/18/2019 21:44,"Weston, Anna [VISUS Non-J&J]",OURSOURCE-BSITAX-PROD-PJ7,"Shelat, Monish [ITSUS]",3720,cmdb_ci_appl,APP000010006719,DOMUS,APP000010006719,,ITHR,App Svcs,FALSE,Talent Services,Corporate,Server,CI000000006434608,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - CBT,LAKSHMI NARAYANAN (167821),1,0,1,1,0,00:00.0,4/9/2019 10:09,CWR - CONTINGENT WORKER REQUEST MODULE - PROD,Service,APP MAINT - CBT,Item,3/7/2019 16:11,"Weston, Anna [VISUS Non-J&J]",EH&S SERVICE,0,0,CWR - CONTINGENT WORKER REQUEST MODULE - PROD,2,7,LAKSHMI NARAYANAN (167821),LINCY STEENSSENS-JANSSENS (10014270),Deployed,PARENT APP MAINTENANCE,0,0,2,36,AM DISPATCH,TRUE,APP MAINT - CBT,LINCY STEENSSENS-JANSSENS (10014270),EMEA,"Digital & E-commerce, Social & Collaboration​",COGNIZANT,FALSE,Janssen Belgium,,Bronze,Transformed,CBT RR COG,CBT SPEC COG,Z999425,"Bolger, Tim [ITSUS]",EMEA,3/18/2019 21:25,"Weston, Anna [VISUS Non-J&J]",CWR - CONTINGENT WORKER REQUEST MODULE - PROD,"Ruts, Dominique [JANBE]",2612,cmdb_ci_appl,APP000010024780,https://cwr.janbe.eu.jnj.com,APP000010024780,Maintain,Comm EMEA Beerse Campus,App Svcs,FALSE,Product Line Not Applicable,Pharma,Server,CI000000009299637,Production,Medium,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,0,JOSE BRAND (172421),1,0,1,1,0,00:00.0,4/9/2019 10:09,EYEFORCE -PROD,Service,0,Item,3/7/2019 16:12,"Weston, Anna [VISUS Non-J&J]",EYEFORCE,0,0,EYEFORCE -PROD,40,79,JOSE BRAND (172421),MARIA WILLEY (195442),Deployed,PARENT APP MAINTENANCE,0,0,207,535,AM DISPATCH,TRUE,APP MAINT - CUSTOMER AND SALES,MARIA WILLEY (195442),GLOBAL,Customer & Sales​,COGNIZANT,FALSE,AMO US,,Gold,Transformed,CUST AND SALES RR COG,CUST AND SALES SPEC COG,Z998598,Not Defined,"""NA""",3/18/2019 21:21,"Weston, Anna [VISUS Non-J&J]",EYEFORCE -PROD,Not Defined,4142,cmdb_ci_appl,APP000010028308,"Eyeforce, https://login.salesforce.com",APP000010028308,Rising,NA,App Svcs,FALSE,Customer and Sales,Consumer Medical Devices,Platform,CI000000008544634,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,0,JOSE BRAND (172421),1,0,1,1,0,00:00.0,4/9/2019 10:09,EYEFORCE -PROD,Service,0,Item,3/7/2019 16:12,"Weston, Anna [VISUS Non-J&J]",EYEFORCE,0,0,EYEFORCE -PROD,40,79,JOSE BRAND (172421),MARIA WILLEY (195442),Deployed,PARENT APP MAINTENANCE,0,0,207,535,AM DISPATCH,TRUE,APP MAINT - CUSTOMER AND SALES,MARIA WILLEY (195442),GLOBAL,Customer & Sales​,COGNIZANT,FALSE,AMO US,,Gold,Transformed,CUST AND SALES RR COG,CUST AND SALES SPEC COG,Z998598,Not Defined,"""NA""",3/18/2019 21:21,"Weston, Anna [VISUS Non-J&J]",EYEFORCE -PROD,Not Defined,4141,cmdb_ci_appl,APP000010028308,"Eyeforce, https://login.salesforce.com",APP000010028308,Rising,NA,App Svcs,FALSE,Customer and Sales,Consumer Medical Devices,Platform,CI000000009156123,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,0,JAGJIT BHACHU (62003190),1,0,1,1,0,00:00.0,4/9/2019 10:09,EDMS VIEWER,Service,0,Item,3/7/2019 16:09,"Weston, Anna [VISUS Non-J&J]",EDMS,0,2,EDMS VIEWER,8,28,JAGJIT BHACHU (62003190),DANIEL PLAISIMOND (1059185),Deployed,PARENT APP MAINTENANCE,0,0,12,10,AM DISPATCH,TRUE,APP MAINT - QUALITY,DANIEL PLAISIMOND (1059185),GLOBAL,Quality,TCS,TRUE,JJ World Headqtrs US,,Gold,Transformed,QUALITY RR TCS,QUALITY SPEC TCS,Z999437,"Radosavich, Brian [CPCUS]","""NA""",3/18/2019 21:27,"Weston, Anna [VISUS Non-J&J]",EDMS VIEWER,"Sukumar, Mala [ITSUS]",484,cmdb_ci_appl,APP000010000335,,APP000010000335,,GTS,App Svcs,TRUE,None Assigned,Corporate,Website,CI000000009560208,Production,Medium,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - RESEARCH AND DEV,LAKSHMI NARAYANAN (167821),1,0,1,1,0,00:00.0,4/9/2019 10:09,EASI - ELECTRONIC ANNOUNCEMENT OF SECURITY INFORMATION - PROD,Service,APP MAINT - RESEARCH AND DEV,Item,3/7/2019 16:15,"Weston, Anna [VISUS Non-J&J]",SECURITY MANAGEMENT - BELGIUM,0,0,EASI - ELECTRONIC ANNOUNCEMENT OF SECURITY INFORMATION - PROD,1,1,LAKSHMI NARAYANAN (167821),PATRICK OOMS (10015174),Deployed,PARENT APP MAINTENANCE,0,0,0,0,AM DISPATCH,TRUE,APP MAINT - CBT,,EMEA,Corporate-BT (Corporate-Business Technology),COGNIZANT,FALSE,Janssen Belgium,,Iron,Transformed,CBT RR COG,CBT SPEC COG,Z999993,"Casteleyn, Peter [JANBE]",EMEA,3/18/2019 21:22,"Weston, Anna [VISUS Non-J&J]",EASI - ELECTRONIC ANNOUNCEMENT OF SECURITY INFORMATION - PROD,"Bedi, Tejinder Singh [JANBE]",6927,cmdb_ci_appl,APP0010426,eASI - elektronische Aanmelding van Security Informatie / electronic Announcement of Security Information - http://she.janbe.eu.jnj.com/eAsi,APP0010426,Maintain,WWETO,App Svcs,FALSE,EMEA,Corporate,Server,CI000000009530747,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,0,LAKSHMI NARAYANAN (167821),1,0,1,1,0,00:00.0,4/9/2019 10:09,EASI - ELECTRONIC ANNOUNCEMENT OF SECURITY INFORMATION - PROD,Service,0,Item,3/7/2019 16:15,"Weston, Anna [VISUS Non-J&J]",SECURITY MANAGEMENT - BELGIUM,0,0,EASI - ELECTRONIC ANNOUNCEMENT OF SECURITY INFORMATION - PROD,1,1,LAKSHMI NARAYANAN (167821),PATRICK OOMS (10015174),Deployed,PARENT APP MAINTENANCE,0,0,0,0,AM DISPATCH,TRUE,APP MAINT - CBT,,EMEA,Corporate-BT (Corporate-Business Technology),COGNIZANT,FALSE,Janssen Belgium,,Iron,Transformed,CBT RR COG,CBT SPEC COG,Z999993,"Casteleyn, Peter [JANBE]",EMEA,3/18/2019 21:22,"Weston, Anna [VISUS Non-J&J]",EASI - ELECTRONIC ANNOUNCEMENT OF SECURITY INFORMATION - PROD,"Bedi, Tejinder Singh [JANBE]",6926,cmdb_ci_appl,APP0010426,eASI - elektronische Aanmelding van Security Informatie / electronic Announcement of Security Information - http://she.janbe.eu.jnj.com/eAsi,APP0010426,Maintain,WWETO,App Svcs,FALSE,EMEA,Corporate,Server,CI000000009127092,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,ACUVUE.DK (DENMARK),Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:09,"Weston, Anna [VISUS Non-J&J]",VISION CARE EMEA COMMERCIAL DIGITAL,0,0,ACUVUE.DK (DENMARK),0,1,LAWRENCE HECKEL (7287),MATTHEW SIMMONS (647001622),Deployed,PARENT APP MAINTENANCE,0,0,7,13,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,MATTHEW SIMMONS (647001622),EMEA,"Digital & E-commerce, Social & Collaboration​",COGNIZANT,FALSE,Vistakon UK,,Silver,Transformed,DIG ECOM SOC COL RR COG,DIG ECOM SOC COL SPEC COG,Z999211,"Bolger, Tim [ITSUS]",EMEA,3/21/2019 13:40,"Woo, Tammy [GTSUS NON-J&J]",ACUVUE.DK (DENMARK),"Ruts, Dominique [JANBE]",1189,cmdb_ci_appl,APP0025445,HTTP://WWW.ACUVUE.DK,APP0025445,Maintain,EMEA,App Svcs,FALSE,Digital and Connected Commerce,Consumer Medical Devices,Website,CI000000007494430,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,SIRTURO,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:15,"Weston, Anna [VISUS Non-J&J]",PHM NA WEB [EP],0,0,SIRTURO,0,0,LAWRENCE HECKEL (7287),DANIEL GENIN (359748),Deployed,PARENT APP MAINTENANCE,0,0,0,1,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,DANIEL GENIN (359748),NA,"Digital & E-commerce, Social & Collaboration​",COGNIZANT,FALSE,Janssen Pharmaceuticals,,Bronze,Transformed,DIG ECOM SOC COL RR COG,DIG ECOM SOC COL SPEC COG,Z999226,"Bolger, Tim [ITSUS]","""NA""",3/22/2019 14:06,"Weston, Anna [VISUS Non-J&J]",SIRTURO,"Bakare, Laitan [JJCUS]",7283,cmdb_ci_appl,APP000010004123,http://www.sirturo.com,APP000010004123,Maintain,Comm NA,App Svcs,FALSE,Digital and Connected Commerce,Pharma,Website,CI000000007040850,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,RHINOCORT AU,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:12,"Weston, Anna [VISUS Non-J&J]",APAC IT DIGITAL WEB,0,0,RHINOCORT AU,0,0,LAWRENCE HECKEL (7287),ANJUM JAIN (1017749),Deployed,PARENT APP MAINTENANCE,0,0,2,0,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,ANJUM JAIN (1017749),ASPAC,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,J&J Pacific,,Silver,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999245,"Bolger, Tim [ITSUS]",ASPAC,3/18/2019 21:44,"Weston, Anna [VISUS Non-J&J]",RHINOCORT AU,"Padhi, Basudev Kumar [ITASSG]",3331,cmdb_ci_appl,APP000010028466,rhinocort.com.au,APP000010028466,Core,Marketing OTC,App Svcs,FALSE,Digital and Connected Commerce,Consumer,Website,CI000000009155180,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,SHAREPOINT TEAMSITES - JANSSEN R&D GCO,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:16,"Weston, Anna [VISUS Non-J&J]",JRD MANAGED SHAREPOINT,0,0,SHAREPOINT TEAMSITES - JANSSEN R&D GCO,1,28,LAWRENCE HECKEL (7287),HARRY BOTERMANS (10021097),Deployed,PARENT APP MAINTENANCE,0,0,34,345,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,,GLOBAL,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,Janssen R&D BE,,Bronze,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999994,"Bolger, Tim [ITSUS]",EMEA,3/18/2019 21:51,"Weston, Anna [VISUS Non-J&J]",SHAREPOINT TEAMSITES - JANSSEN R&D GCO,"Ruts, Dominique [JANBE]",7859,cmdb_ci_appl,APP000010002804,,APP000010002804,Maintain,R&D Development Other,App Svcs,FALSE,R&D Partner Interaction & Knowledge Sharing,Pharma,Platform,CI000000008461158,Production,Large,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,SHAREPOINT TEAMSITES - JANSSEN R&D GCO,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:16,"Weston, Anna [VISUS Non-J&J]",JRD MANAGED SHAREPOINT,0,0,SHAREPOINT TEAMSITES - JANSSEN R&D GCO,1,28,LAWRENCE HECKEL (7287),HARRY BOTERMANS (10021097),Deployed,PARENT APP MAINTENANCE,0,0,34,345,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,,GLOBAL,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,Janssen R&D BE,,Bronze,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999994,"Bolger, Tim [ITSUS]",EMEA,3/18/2019 21:51,"Weston, Anna [VISUS Non-J&J]",SHAREPOINT TEAMSITES - JANSSEN R&D GCO,"Ruts, Dominique [JANBE]",7858,cmdb_ci_appl,APP000010002804,,APP000010002804,Maintain,R&D Development Other,App Svcs,FALSE,R&D Partner Interaction & Knowledge Sharing,Pharma,Platform,CI000000005845646,Production,Large,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Ticket Based,1,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,LAWRENCE HECKEL (7287),1,0,1,1,0,00:00.0,4/9/2019 10:09,ARBITRAL VERDICT DATABASE-PROD,Service,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,Item,3/7/2019 16:09,"Weston, Anna [VISUS Non-J&J]",MARS PORTAL TAO,0,0,ARBITRAL VERDICT DATABASE-PROD,0,0,LAWRENCE HECKEL (7287),MICHAEL GRAßMUCK (149001454),Deployed,PARENT APP MAINTENANCE,0,0,0,0,AM DISPATCH,TRUE,APP MAINT - DIG AND ECOMMERCE SOC AND COLLAB,MICHAEL GRAßMUCK (149001454),EMEA,"Digital & E-commerce, Social & Collaboration​",TCS,FALSE,Jan-Cil Germany,,Bronze,Transformed,DIG ECOM SOC COL RR TCS,DIG ECOM SOC COL SPEC TCS,Z999889,"Bolger, Tim [ITSUS]",EMEA,3/21/2019 13:40,"Woo, Tammy [GTSUS NON-J&J]",ARBITRAL VERDICT DATABASE-PROD,"Ruts, Dominique [JANBE]",1088,cmdb_ci_appl,APP000010027988,https://jnj.sharepoint.com/sites/S2D2,APP000010027988,Core Rising,Comm EMEA G5,App Svcs,FALSE,Productivity and Collaboration,Pharma,Website,CI000000003688861,Production,Small,1
1,0,0,Tableau Tips and Tricks,1,Reset Filters,Application Inventory Documentation,Not Available,Not Available,AM - Niche,1,0,MICHAEL BRAATEN (411436),1,1,0,1,0,00:00.0,4/9/2019 10:09,CIMCO (EMEA)-PROD,Service,0,Item,3/7/2019 16:14,"Weston, Anna [VISUS Non-J&J]",SYN-CIMCOEDIT-EMEA,0,0,CIMCO (EMEA)-PROD,0,0,MICHAEL BRAATEN (411436),ROMAN FISCHER (410858),Deployed,PARENT APP SERVICES SUPPORT,0,0,0,0,AS R&D MD L2,TRUE,,,EMEA,Research & Development (R&D)​,TCS,TRUE,Synthes Switzerland,,Silver,Transformed,AS R&D MD L2,DEPUY SYNTHES GLOBAL CAX L3,Z998870,"Radosavich, Brian [CPCUS]","""NA""",3/18/2019 21:21,"Weston, Anna [VISUS Non-J&J]",CIMCO (EMEA)-PROD,"Braaten, Michael [JJCUS]",5705,cmdb_ci_appl,APP000010022829,,APP000010022829,Maintain,DePuy Synthes,App Svcs,FALSE,Make,Supply Chain,ICE - Desktop,CI000000000708168,Production,Small,1
